"","AÑO","CONGLOME","DOMINIO","ESTRATO","LATITUD","LONGITUD","UBIGEO","AREA","C_DPTO","C_PROV"
"317","2020","010333","1",7,-5.18671655654907,-79.848258972168,"200410",2,"20","2004"
"318","2020","010347","6",6,-15.439980506897,-69.9286575317383,"210605",1,"21","2106"
"319","2020","010414","2",2,-8.89242458343506,-78.5642623901367,"021801",1,"02","0218"
"320","2020","010462","3",5,-16.5697364807129,-72.7137680053711,"040205",1,"04","0402"
"321","2020","010569","2",2,-14.05881690979,-75.7211303710938,"110106",1,"11","1101"
"322","2020","010716","4",5,-4.63174962997437,-79.7149200439453,"200201",1,"20","2002"
"323","2020","011344","7",8,-8.52631187438965,-74.813232421875,"250102",2,"25","2501"
"324","2020","011351","5",5,-10.1137418746948,-76.2093505859375,"100201",1,"10","1002"
"325","2020","011352","5",7,-11.8018531799316,-75.5133895874023,"120434",2,"12","1204"
"326","2020","011355","6",8,-16.7839431762695,-69.872428894043,"210504",2,"21","2105"
"327","2020","005010","4",4,-6.22671031951904,-77.8706512451172,"010101",1,"01","0101"
"328","2020","005021","4",4,-6.24643898010254,-77.8854904174805,"010101",1,"01","0101"
"329","2020","005024","7",5,-4.60259628295898,-77.86474609375,"010401",1,"01","0104"
"330","2020","005058","7",5,-5.94623422622681,-77.974967956543,"010307",1,"01","0103"
"331","2020","005069","7",7,-4.47577285766602,-78.4615173339844,"010402",2,"01","0104"
"332","2020","005085","7",7,-5.14502477645874,-78.2293243408203,"010205",2,"01","0102"
"333","2020","005112","7",7,-5.92770576477051,-78.542839050293,"010703",2,"01","0107"
"334","2020","005130","4",7,-6.21951627731323,-78.3141708374023,"010502",2,"01","0105"
"335","2020","005146","4",8,-6.55852222442627,-78.0558242797852,"010503",2,"01","0105"
"336","2020","005164","7",6,-6.46960830688477,-77.3972625732422,"010609",1,"01","0106"
"337","2020","005172","2",2,-9.02053737640381,-78.6143951416016,"021803",1,"02","0218"
"338","2020","005183","2",2,-9.0732307434082,-78.5884017944336,"021801",1,"02","0218"
"339","2020","005197","2",2,-9.1122350692749,-78.5116882324219,"021809",1,"02","0218"
"340","2020","005204","2",2,-9.12122058868408,-78.529167175293,"021809",1,"02","0218"
"341","2020","005230","2",7,-8.97560501098633,-78.5054321289062,"021801",2,"02","0218"
"342","2020","005273","5",5,-9.14529609680176,-77.7381210327148,"022001",1,"02","0220"
"343","2020","005290","5",7,-9.10776996612549,-77.8448333740234,"021207",2,"02","0212"
"344","2020","005319","5",6,-9.16220951080322,-77.3653869628906,"020401",1,"02","0204"
"345","2020","005333","5",7,-9.51589775085449,-77.1662445068359,"021004",2,"02","0210"
"346","2020","005347","6",3,-13.6264333724976,-72.8868789672852,"030101",1,"03","0301"
"347","2020","005351","6",3,-13.6319208145142,-72.8741912841797,"030101",1,"03","0301"
"348","2020","005372","6",4,-13.6577606201172,-73.3834075927734,"030201",1,"03","0302"
"349","2020","005379","6",5,-13.6999387741089,-73.5864791870117,"030215",1,"03","0302"
"350","2020","005402","6",7,-13.6170883178711,-73.09326171875,"030208",2,"03","0302"
"351","2020","005420","6",7,-13.7320308685303,-73.5541763305664,"030205",2,"03","0302"
"352","2020","005443","6",8,-13.8899250030518,-73.101188659668,"030415",2,"03","0304"
"353","2020","005472","6",1,-16.379674911499,-71.559700012207,"040104",1,"04","0401"
"354","2020","005475","6",1,-16.3911247253418,-71.568473815918,"040104",1,"04","0401"
"355","2020","005495","6",1,-16.4164447784424,-71.5351943969727,"040101",1,"04","0401"
"356","2020","005502","6",1,-16.3997707366943,-71.5587997436523,"040126",1,"04","0401"
"357","2020","005532","6",1,-16.3843078613281,-71.5079956054688,"040110",1,"04","0401"
"358","2020","005555","6",1,-16.4129962921143,-71.4688034057617,"040112",1,"04","0401"
"359","2020","005595","3",4,-16.6212158203125,-72.7100143432617,"040201",1,"04","0402"
"360","2020","005633","3",4,-17.0173015594482,-72.0073394775391,"040701",1,"04","0407"
"361","2020","005642","3",5,-17.0972881317139,-71.7738723754883,"040702",1,"04","0407"
"362","2020","005690","5",2,-13.1549510955811,-74.2255020141602,"050101",1,"05","0501"
"363","2020","005707","5",2,-13.1776714324951,-74.2270736694336,"050104",1,"05","0501"
"364","2020","005729","5",4,-12.9447336196899,-74.2488632202148,"050401",1,"05","0504"
"365","2020","005761","5",5,-15.2819261550903,-73.3461074829102,"050801",1,"05","0508"
"366","2020","005769","5",7,-12.7160663604736,-74.1500396728516,"050410",2,"05","0504"
"367","2020","005779","5",7,-13.0132083892822,-74.0017776489258,"050501",2,"05","0505"
"368","2020","005782","5",7,-12.945442199707,-73.5687637329102,"050502",2,"05","0505"
"369","2020","005792","5",8,-13.1340093612671,-74.2101593017578,"050115",2,"05","0501"
"370","2020","005816","5",6,-13.654727935791,-74.2392425537109,"051002",1,"05","0510"
"371","2020","005847","4",2,-7.16482496261597,-78.4679489135742,"060108",1,"06","0601"
"372","2020","005887","7",5,-5.6495623588562,-78.7001876831055,"060802",1,"06","0608"
"373","2020","005907","4",7,-5.35019969940186,-79.1128540039062,"060907",2,"06","0609"
"374","2020","005934","4",7,-6.38320684432983,-78.8798980712891,"060601",2,"06","0606"
"375","2020","005938","4",7,-6.20307493209839,-78.8881301879883,"060602",2,"06","0606"
"376","2020","005947","4",7,-6.5138373374939,-78.7103881835938,"060401",2,"06","0604"
"377","2020","005948","4",7,-6.57401943206787,-78.6715927124023,"060401",2,"06","0604"
"378","2020","005982","4",8,-7.01548004150391,-79.0027618408203,"061105",2,"06","0611"
"379","2020","006034","8",1,-11.8340873718262,-77.1242141723633,"070106",1,"07","0701"
"380","2020","006042","8",1,-11.8634958267212,-77.1219024658203,"070107",1,"07","0701"
"381","2020","006052","8",1,-11.8823270797729,-77.1270904541016,"070106",1,"07","0701"
"382","2020","006065","8",1,-11.82874584198,-77.1437149047852,"070106",1,"07","0701"
"383","2020","006111","8",1,-11.9983644485474,-77.1082229614258,"070101",1,"07","0701"
"384","2020","006119","8",1,-12.0220727920532,-77.1013107299805,"070101",1,"07","0701"
"385","2020","006148","8",1,-12.0511302947998,-77.1368865966797,"070101",1,"07","0701"
"386","2020","006156","8",1,-12.0645036697388,-77.1433334350586,"070101",1,"07","0701"
"387","2020","006165","8",1,-12.05295753479,-77.1327667236328,"070101",1,"07","0701"
"388","2020","006172","8",1,-12.0539531707764,-77.1067428588867,"070101",1,"07","0701"
"389","2020","006206","6",2,-13.5294561386108,-71.9645004272461,"080108",1,"08","0801"
"390","2020","006231","7",4,-12.8724155426025,-72.6896667480469,"080901",1,"08","0809"
"391","2020","006242","6",5,-13.3091106414795,-72.1045761108398,"081301",1,"08","0813"
"392","2020","006261","6",4,-14.2622270584106,-71.2219924926758,"080601",1,"08","0806"
"393","2020","006294","6",7,-13.3772220611572,-72.1166076660156,"081305",2,"08","0813"
"394","2020","006295","6",7,-13.4226427078247,-72.0829086303711,"081302",2,"08","0813"
"395","2020","006309","6",7,-13.1010007858276,-71.7492294311523,"081103",2,"08","0811"
"396","2020","006364","5",4,-12.7861747741699,-74.9649810791016,"090101",1,"09","0901"
"397","2020","006380","5",5,-12.3995532989502,-74.8620910644531,"090706",1,"09","0907"
"398","2020","006396","5",7,-12.1567544937134,-74.6257019042969,"090717",2,"09","0907"
"399","2020","006403","5",7,-12.5017690658569,-74.9136276245117,"090704",2,"09","0907"
"400","2020","006419","5",7,-12.5227108001709,-74.503532409668,"090510",2,"09","0905"
"401","2020","006420","5",7,-12.5394086837769,-74.5283737182617,"090507",2,"09","0905"
"402","2020","006438","5",7,-12.7902269363403,-74.582275390625,"090201",2,"09","0902"
"403","2020","006493","5",6,-13.795108795166,-75.2491912841797,"090611",1,"09","0906"
"404","2020","006502","5",2,-9.92543983459473,-76.2409362792969,"100101",1,"10","1001"
"405","2020","006510","5",2,-9.9357328414917,-76.2443542480469,"100101",1,"10","1001"
"406","2020","006542","7",4,-9.29848480224609,-75.9991302490234,"100601",1,"10","1006"
"407","2020","006557","5",5,-9.83497142791748,-76.8023834228516,"100301",1,"10","1003"
"408","2020","006572","5",7,-8.95187091827393,-76.9581298828125,"100404",2,"10","1004"
"409","2020","006581","7",7,-9.24196815490723,-76.0510787963867,"100601",2,"10","1006"
"410","2020","006584","7",7,-9.17907524108887,-75.871208190918,"100603",2,"10","1006"
"411","2020","006606","5",7,-9.63959407806396,-76.7112503051758,"100307",2,"10","1003"
"412","2020","006620","5",8,-9.77128791809082,-75.9823989868164,"100103",2,"10","1001"
"413","2020","006621","5",7,-9.79538726806641,-76.0529479980469,"100103",2,"10","1001"
"414","2020","006668","2",2,-14.0274467468262,-75.7075042724609,"110102",1,"11","1101"
"415","2020","006708","2",2,-14.059458732605,-75.7340087890625,"110101",1,"11","1101"
"416","2020","006716","2",2,-14.0669355392456,-75.7295227050781,"110101",1,"11","1101"
"417","2020","006722","2",2,-14.070707321167,-75.7451171875,"110101",1,"11","1101"
"418","2020","006737","2",2,-14.0803709030151,-75.770622253418,"110101",1,"11","1101"
"419","2020","006738","2",2,-13.3965444564819,-76.1455764770508,"110207",1,"11","1102"
"420","2020","006740","2",2,-13.3902225494385,-76.1429824829102,"110207",1,"11","1102"
"421","2020","006761","2",2,-13.4194974899292,-76.1370010375977,"110201",1,"11","1102"
"422","2020","006775","2",5,-13.4386854171753,-76.0875244140625,"110202",1,"11","1102"
"423","2020","006802","2",3,-13.6837587356567,-76.1585006713867,"110507",1,"11","1105"
"424","2020","006803","2",3,-13.6835317611694,-76.1568756103516,"110507",1,"11","1105"
"425","2020","006815","2",5,-14.0398120880127,-75.7430114746094,"110112",1,"11","1101"
"426","2020","006865","2",6,-14.1101303100586,-75.7025756835938,"110107",1,"11","1101"
"427","2020","006902","5",2,-12.0638866424561,-75.2244186401367,"120114",1,"12","1201"
"428","2020","006945","5",4,-11.420726776123,-75.6852722167969,"120701",1,"12","1207"
"429","2020","006960","7",4,-10.9457483291626,-75.2259216308594,"120302",1,"12","1203"
"430","2020","006962","7",4,-10.9206047058105,-74.8831939697266,"120302",1,"12","1203"
"431","2020","006979","5",5,-11.9495944976807,-75.2541809082031,"120132",1,"12","1201"
"432","2020","006980","5",5,-12.0035972595215,-75.2772445678711,"120134",1,"12","1201"
"433","2020","007003","5",7,-10.9443111419678,-75.9136734008789,"120504",2,"12","1205"
"434","2020","007069","7",7,-11.311598777771,-74.6388778686523,"120602",2,"12","1206"
"435","2020","007076","7",7,-11.4963836669922,-74.5320358276367,"120699",2,"12","1206"
"436","2020","007077","7",8,-11.5713567733765,-74.4168319702148,"120699",2,"12","1206"
"437","2020","007085","1",1,-8.06684684753418,-79.0470733642578,"130105",1,"13","1301"
"438","2020","007094","1",1,-8.08041477203369,-79.0407867431641,"130105",1,"13","1301"
"439","2020","007101","1",1,-8.09549140930176,-79.0071868896484,"130101",1,"13","1301"
"440","2020","007113","1",1,-8.0998067855835,-79.0409164428711,"130101",1,"13","1301"
"441","2020","007122","1",1,-8.11455631256104,-79.0197372436523,"130101",1,"13","1301"
"442","2020","007127","1",1,-8.11853981018066,-79.0294418334961,"130101",1,"13","1301"
"443","2020","007191","1",5,-7.71334266662598,-79.1049575805664,"130201",1,"13","1302"
"444","2020","007201","1",4,-8.09049701690674,-79.0972900390625,"130104",1,"13","1301"
"445","2020","007215","4",5,-7.81484699249268,-78.4174423217773,"130614",1,"13","1306"
"446","2020","007225","4",5,-8.14124202728271,-78.1763305664062,"131001",1,"13","1310"
"447","2020","007237","1",7,-7.18739557266235,-79.5375289916992,"130403",2,"13","1304"
"448","2020","007279","4",7,-8.28677463531494,-78.2956466674805,"131001",2,"13","1310"
"449","2020","007306","1",2,-6.76852416992188,-79.8386383056641,"140101",1,"14","1401"
"450","2020","007307","1",2,-6.77010059356689,-79.8387451171875,"140101",1,"14","1401"
"451","2020","007312","1",2,-6.77210903167725,-79.8674392700195,"140101",1,"14","1401"
"452","2020","007321","1",2,-6.77892398834229,-79.8453826904297,"140101",1,"14","1401"
"453","2020","007329","1",2,-6.7457389831543,-79.8525543212891,"140105",1,"14","1401"
"454","2020","007347","1",2,-6.7544002532959,-79.8458938598633,"140105",1,"14","1401"
"455","2020","007372","1",4,-6.70337104797363,-79.9173126220703,"140301",1,"14","1403"
"456","2020","007374","1",4,-6.70790672302246,-79.8996276855469,"140301",1,"14","1403"
"457","2020","007397","1",5,-6.92525482177734,-79.8678588867188,"140104",1,"14","1401"
"458","2020","007413","1",5,-6.8854546546936,-79.8208847045898,"140113",1,"14","1401"
"459","2020","007435","1",4,-6.76330137252808,-79.7769775390625,"140118",1,"14","1401"
"460","2020","007447","1",7,-6.54888010025024,-79.9430236816406,"140306",2,"14","1403"
"461","2020","007449","1",7,-6.49577045440674,-79.8315582275391,"140312",2,"14","1403"
"462","2020","007498","8",1,-11.8538694381714,-77.0750427246094,"150125",1,"1501","1501"
"463","2020","007507","8",1,-11.9360437393188,-77.0940856933594,"150125",1,"1501","1501"
"464","2020","007523","8",1,-12.0153665542603,-77.0542678833008,"150135",1,"1501","1501"
"465","2020","007528","8",1,-12.0213146209717,-77.0674667358398,"150135",1,"1501","1501"
"466","2020","007547","8",1,-11.9722146987915,-77.0691909790039,"150117",1,"1501","1501"
"467","2020","007549","8",1,-11.9776039123535,-77.0749588012695,"150117",1,"1501","1501"
"468","2020","007559","8",1,-11.9093904495239,-77.0434265136719,"150110",1,"1501","1501"
"469","2020","007561","8",1,-11.923002243042,-77.0226135253906,"150110",1,"1501","1501"
"470","2020","007563","8",1,-11.9218225479126,-77.0553665161133,"150110",1,"1501","1501"
"471","2020","007564","8",1,-11.9294309616089,-77.0423889160156,"150110",1,"1501","1501"
"472","2020","007601","8",1,-12.0359191894531,-77.0216598510742,"150128",1,"1501","1501"
"473","2020","007604","8",1,-11.9406156539917,-76.9820556640625,"150132",1,"1501","1501"
"474","2020","007606","8",1,-11.9403734207153,-76.9782104492188,"150132",1,"1501","1501"
"475","2020","007616","8",1,-11.9658851623535,-76.9928894042969,"150132",1,"1501","1501"
"476","2020","007621","8",1,-11.9816446304321,-76.98486328125,"150132",1,"1501","1501"
"477","2020","007630","8",1,-12.0010538101196,-77.0206069946289,"150132",1,"1501","1501"
"478","2020","007661","8",1,-12.0613040924072,-76.9926376342773,"150103",1,"1501","1501"
"479","2020","007703","8",1,-12.0359439849854,-77.067024230957,"150101",1,"1501","1501"
"480","2020","007729","8",1,-12.0454568862915,-77.0248031616211,"150101",1,"1501","1501"
"481","2020","007752","8",1,-12.0724878311157,-77.0729904174805,"150121",1,"1501","1501"
"482","2020","007765","8",1,-12.0786190032959,-77.092041015625,"150136",1,"1501","1501"
"483","2020","007782","8",1,-12.075385093689,-77.0523681640625,"150113",1,"1501","1501"
"484","2020","007818","8",1,-12.062816619873,-76.9992218017578,"150134",1,"1501","1501"
"485","2020","007825","8",1,-12.0921306610107,-76.9966506958008,"150130",1,"1501","1501"
"486","2020","007829","8",1,-12.1042175292969,-76.999382019043,"150130",1,"1501","1501"
"487","2020","007832","8",1,-12.1049032211304,-76.9911346435547,"150130",1,"1501","1501"
"488","2020","007833","8",1,-12.0934371948242,-77.0480117797852,"150131",1,"1501","1501"
"489","2020","007842","8",1,-12.1106157302856,-77.051025390625,"150122",1,"1501","1501"
"490","2020","007875","8",1,-12.1392049789429,-77.0096054077148,"150140",1,"1501","1501"
"491","2020","007951","8",1,-12.1734018325806,-76.9536056518555,"150143",1,"1501","1501"
"492","2020","007977","8",1,-12.305627822876,-76.8437118530273,"150119",1,"1501","1501"
"493","2020","007993","2",3,-10.7547092437744,-77.7559280395508,"150201",1,"1502","1502"
"494","2020","008016","2",2,-11.1023473739624,-77.6144866943359,"150805",1,"1502","1508"
"495","2020","008025","2",2,-11.0740880966187,-77.6008758544922,"150806",1,"1502","1508"
"496","2020","008030","2",2,-11.103609085083,-77.5938873291016,"150810",1,"1502","1508"
"497","2020","008038","2",5,-11.1463651657104,-77.2448806762695,"150811",1,"1502","1508"
"498","2020","008068","2",3,-11.4983758926392,-77.2000045776367,"150601",1,"1502","1506"
"499","2020","008115","2",5,-13.041431427002,-76.4264297485352,"150514",1,"1502","1505"
"500","2020","008126","5",6,-11.0649194717407,-76.9138107299805,"150807",1,"1502","1508"
"501","2020","008133","2",7,-11.4852113723755,-77.1808090209961,"150601",2,"1502","1506"
"502","2020","008155","5",6,-12.1449184417725,-76.2131958007812,"150721",1,"1502","1507"
"503","2020","008183","7",2,-3.73178052902222,-73.2514419555664,"160108",1,"16","1601"
"504","2020","008193","7",2,-3.73224425315857,-73.2652282714844,"160101",1,"16","1601"
"505","2020","008214","7",2,-3.75368642807007,-73.2535095214844,"160101",1,"16","1601"
"506","2020","008231","7",2,-3.77395033836365,-73.2717208862305,"160112",1,"16","1601"
"507","2020","008248","7",2,-3.79609823226929,-73.3055419921875,"160113",1,"16","1601"
"508","2020","008264","7",5,-3.4995801448822,-73.0450897216797,"160104",1,"16","1601"
"509","2020","008270","7",5,-3.90903759002686,-70.5138931274414,"160401",1,"16","1604"
"510","2020","008272","7",4,-5.06639814376831,-73.85546875,"160501",1,"16","1605"
"511","2020","008284","7",4,-5.89613008499146,-76.1048812866211,"160201",1,"16","1602"
"512","2020","008309","7",7,-4.80972337722778,-77.5474624633789,"160703",2,"16","1607"
